TIMESTAMP_MS,PULSE_BPM,SPO2_PCT,PLETH,RED_ADC,IR_ADC
9630,94,100,9624,229466,274718
9640,94,100,12165,229486,274709
9650,94,100,15472,229527,274749
9660,94,100,19590,229563,274845
9670,94,100,24270,229613,275021
9680,94,100,29388,229681,275130
9690,94,100,34738,229700,275226
9700,94,100,40107,229728,275317
9710,94,100,45186,229747,275292
9720,94,100,49843,229741,275352
9730,94,100,53899,229746,275340
9740,94,100,57222,229803,275469
9750,94,100,59725,229856,275635
9760,94,100,61363,229965,275953
9770,94,100,62215,230054,276233
9780,94,100,61834,230162,276535
9790,94,100,61200,230227,276834
9800,94,100,59932,230299,276947
9810,94,100,58158,230329,276947
9820,94,100,55878,230308,276910
9830,94,100,53302,230270,276787
9840,94,100,50515,230259,276778
9850,94,100,47599,230260,276710
9860,94,100,44765,230256,276719
9870,94,100,42097,230272,276836
9880,94,100,39636,230339,276954
9890,94,100,37510,230390,277076
9900,94,100,35721,230451,277298
9910,94,100,34268,230528,277398
9920,94,100,33154,230558,277614
9930,94,100,32250,230631,277756
9940,94,100,31602,230694,277989
9950,94,100,31038,230724,278149
9960,94,100,30515,230804,278317
9970,94,100,30034,230867,278500
9980,94,100,29464,230933,278597
9990,94,100,28762,230981,278732
10000,94,100,27971,231028,278818
10010,94,100,27002,231155,278924
10020,94,100,25856,231100,279041
10030,94,100,24531,231140,279127
10040,94,100,23116,231159,279153
10050,94,100,21655,231157,279220
10060,94,100,20103,231231,279341
10070,94,100,18548,231223,279396
10080,94,100,17080,231274,279470
10090,94,100,15700,231296,279578
10100,94,100,14362,231347,279644
10110,94,100,13157,231244,279799
10120,94,100,12084,231438,279889
10130,94,100,11100,231425,279993
10140,94,100,10249,231549,280182
10150,94,100,9487,231621,280281
10160,94,100,8858,231650,280394
10170,94,100,8274,231691,280491
10180,94,100,7735,231698,280500
10190,94,100,7152,231676,280420
10200,94,100,6569,231531,280107
10210,94,100,6032,231160,279498
10220,94,100,5584,230989,278563
10230,94,100,5270,230608,277582
10240,94,100,5266,230234,276590
10250,94,100,5617,229920,275743
10260,94,100,6632,229698,275140
10270,94,100,8399,229589,274837
10280,94,100,11008,229573,274756
10290,94,100,14459,229598,274824
10300,94,100,18755,229610,274937
10310,94,100,23770,229678,275050
10320,94,100,29287,229728,275172
10330,94,100,35136,229760,275249
10340,94,100,40959,229762,275238
10350,94,100,46571,229765,275284
10360,94,100,51695,229789,275294
10370,94,100,56281,229819,275350
10380,94,100,60056,229841,275413
10390,94,100,62258,229861,275495
10400,94,100,62258,229938,275703
10410,94,100,62258,230025,276016
10420,94,100,62258,230159,276322
10430,94,100,61945,230215,276606
10440,94,100,61009,230294,276790
10450,94,100,59527,230329,276890
10460,94,100,57656,230316,276828
10470,94,100,55396,230327,276843
10480,94,100,52941,230288,276711
10490,94,100,50330,230265,276669
10500,94,100,47678,230255,276654
10510,94,100,45181,230274,276741
10520,94,100,42876,230298,276819
10530,94,100,40802,230378,276922
10540,94,100,39040,230398,277058
10550,94,100,37588,230481,277258
10560,94,100,36409,230539,277387
10570,94,100,35463,230622,277587
10580,94,100,34753,230655,277740
10590,94,100,34200,230746,277928
10600,94,100,33724,230774,278052
10610,94,100,33286,230847,278264
10620,94,100,32847,230899,278373
10630,94,100,32286,230909,278475
10640,94,100,31601,231003,278621
10650,94,100,30754,231021,278743
10660,94,100,29782,231078,278844
10670,94,100,28686,231118,278908
10680,94,100,27505,231106,278968
10690,94,100,26160,231157,279066
10700,94,100,24770,231199,279096
10710,94,100,23336,231219,279159
10720,94,100,21940,231241,279258
10730,94,100,20582,231297,279323
10740,94,100,19264,231302,279389
10750,93,100,18107,231354,279509
10760,93,100,17030,231376,279601
10770,93,100,16075,231485,279782
10780,93,100,15243,231519,279860
10790,93,100,14492,231575,280030
10800,93,100,13823,231586,280119
10810,93,100,13194,231634,280211
10820,93,100,12689,231633,280195
10830,93,100,12143,231620,280077
10840,93,100,11638,231413,279671
10850,93,100,11174,231173,278942
10860,93,100,10752,230804,278008
10870,93,100,10494,230434,277027
10880,93,100,10525,230078,276044
10890,93,100,11008,229836,275317
10900,93,100,12067,229634,274780
10910,93,100,13910,229558,274638
10920,93,100,16496,229511,274538
10930,93,100,19868,229579,274651
10940,93,100,23991,229595,274739
10950,93,100,28704,229673,274895
10960,93,100,33806,229694,274961
10970,93,100,39134,229770,275082
10980,93,100,44350,229771,275040
10990,93,100,49324,229769,275120
11000,93,100,53883,229715,275009
11010,93,100,57814,229747,274923
11020,93,100,61032,229752,275100
11030,93,100,62258,229800,275281
11040,93,100,62258,229853,275417
11050,93,100,62258,230016,275768
11060,93,100,62184,230112,276039
11070,93,100,61743,230189,276315
11080,93,100,60788,230239,276472
11090,93,100,59393,230271,276587
11100,93,100,57596,230233,276509
11110,93,100,55579,230256,276253
11120,93,100,53343,230214,276380
11130,93,100,50959,230184,276355
11140,93,100,48611,230194,276349
11150,93,100,46372,230217,276401
11160,93,100,44278,230248,276461
11170,93,100,42440,230290,276607
11180,93,100,40895,230361,276760
11190,93,100,39606,230410,276934
11200,93,100,38537,230442,277075
11210,93,100,37726,230513,276995
11220,93,100,37062,230587,277442
11230,93,100,36509,230678,277659
11240,93,100,36065,230734,277791
11250,93,100,35621,230763,277922
11260,93,100,35099,230817,278017
11270,93,100,34501,230914,278225
11280,93,100,33786,230902,278278
11290,93,100,32918,230960,278378
11300,93,100,31933,230991,278412
11310,93,100,30830,231018,278480
11320,93,100,29571,231033,278562
11330,93,100,28308,231038,278662
11340,93,100,27003,231078,278694
11350,93,100,25656,231155,278794
11360,93,100,24382,231171,278863
11370,93,100,23106,231199,278954
11380,93,100,21941,231269,279081
11390,93,100,20891,231307,279207
11400,93,100,19954,231358,279318
11410,93,100,19092,231372,279445
11420,93,100,18268,231415,279548
11430,93,100,17559,231463,279642
11440,93,100,16888,231470,279708
11450,93,100,16255,231521,279754
11460,93,100,15622,231486,279735
11470,93,100,15066,231411,279562
11480,93,100,14548,231149,278914
11490,93,100,14069,230870,278144
11500,93,100,13706,230467,277107
11510,93,100,13576,230071,276088
11520,93,100,13795,229751,275247
11530,93,100,14520,229506,274640
11540,93,100,15868,229396,274313
11550,93,100,17917,229403,274183
11560,93,100,20710,229422,274256
11570,93,100,24249,229423,274427
11580,93,100,28384,229461,274504
11590,93,100,33041,229532,274634
11600,93,100,37952,229553,274744
11610,93,100,42915,229592,274795
11620,93,100,47690,229587,274779
11630,93,100,52075,229586,274782
11640,93,100,55987,229534,274749
11650,93,100,59226,229569,274843
11660,93,100,61713,229584,274955
11670,93,100,62258,229688,275113
11680,93,100,62258,229700,275336
11690,93,100,62113,229825,275673
11700,93,100,61825,229939,275990
11710,93,100,61031,230024,276223
11720,93,100,59734,230077,276300
11730,93,100,58077,230110,276382
11740,93,100,56061,230088,276326
11750,93,100,53830,230071,276247
11760,93,100,51490,230049,276182
11770,93,100,49114,230020,276188
11780,93,100,46808,230046,276173
11790,93,100,44645,230088,276295
11800,93,100,42696,230138,276394
11810,93,100,40962,230186,276561
11820,93,100,39479,230282,276729
11830,93,100,38247,230292,276865
11840,93,100,37268,230369,277127
11850,93,100,36506,230461,277314
11860,93,100,35852,230462,277435
11870,93,100,35269,230557,277589
11880,93,100,34757,230599,277776
11890,93,100,34207,230649,277914
11900,93,100,33618,230719,278050
11910,93,100,32915,230770,278184
11920,93,100,32024,230808,278268
11930,93,100,31055,230842,278400
11940,93,100,29971,230854,278423
11950,93,100,28771,230884,278463
11960,93,100,27492,230904,278588
11970,93,100,26135,230947,278626
11980,93,100,24775,230978,278731
11990,93,100,23448,231014,278812
12000,93,100,22195,231084,278949
12010,93,100,21014,231097,279052
12020,93,100,19869,231142,279153
12030,93,100,18836,231172,279300
12040,93,100,17877,231238,279412
12050,93,100,17068,231311,279577
12060,93,100,16259,231325,279724
12070,93,100,15525,231380,279794
12080,93,100,14829,231411,279826
12090,93,100,14208,231424,279837
12100,93,100,13587,231363,279651
12110,93,100,12966,231164,279151
12120,93,100,12383,230870,278410
12130,93,100,11914,230507,277481
12140,93,100,11673,230145,276511
12150,93,100,11737,229792,275581
12160,93,100,12258,229574,274957
12170,93,100,13351,229397,274558
12180,93,100,15130,229309,274412
12190,93,100,17635,229326,274368
12200,93,100,20870,229412,274514
12210,93,100,24722,229451,274609
12220,93,100,29122,229504,274787
12230,93,100,33805,229538,274856
12240,93,100,38582,229554,274936
12250,93,100,43294,229592,275018
12260,93,100,47706,229595,275047
12270,93,100,51619,229582,275015
12280,93,100,54953,229614,275164
12290,93,100,57552,229672,275272
12300,93,100,59413,229755,275495
12310,93,100,60538,229832,275787
12320,93,100,61005,229955,276136
12330,93,100,60736,230090,276419
12340,93,100,59850,230160,276660
12350,93,100,58425,230177,276685
12360,93,100,56498,230202,276677
12370,93,100,54224,230167,276607
12380,93,100,51681,230133,276517
12390,93,100,49020,230107,276434
12400,93,100,46318,230132,276473
12410,93,100,43730,230095,276510
12420,93,100,41331,230154,276597
12430,93,100,39161,230188,276701
12440,93,100,37336,230261,276858
12450,93,100,35818,230318,277034
12460,93,100,34609,230360,277253
12470,93,100,33670,230474,277408
12480,93,100,32964,230519,277628
12490,93,100,32412,230560,277804
12500,93,100,31977,230629,277967
12510,93,100,31540,230722,278148
12520,93,100,31023,230760,278284
12530,93,100,30423,230804,278429
12540,93,100,29743,230856,278555
12550,93,100,28900,230910,278673
12560,93,100,27896,230934,278771
12570,93,100,26768,231009,278861
12580,93,100,25437,231037,279017
12590,93,100,24023,231048,279030
12600,93,100,22525,231075,279164
12610,93,100,21024,231083,279137
12620,93,100,19521,231103,279220
12630,93,100,18137,231173,279271
12640,93,100,16752,231222,279448
12650,93,100,15487,231265,279496
12660,93,100,14342,231309,279644
12670,93,100,13359,231336,279722
12680,93,100,12537,231381,279866
12690,93,100,11796,231418,279977
12700,93,100,11137,231482,280163
12710,93,100,10599,231547,280314
12720,93,100,10102,231608,280441
12730,93,100,9605,231628,280460
12740,93,100,9149,231634,280523
12750,94,100,8653,231604,280362
12760,94,100,8117,231447,279983
12770,94,100,7581,231159,279186
12780,94,100,7168,230789,278276
12790,94,100,6877,230399,277207
12800,94,100,6871,230052,276299
12810,94,100,7311,229764,275525
12820,94,100,8361,229570,275038
12830,94,100,10141,229503,274779
12840,94,100,12733,229503,274739
12850,94,100,16059,229496,274759
12860,94,100,20202,229586,274927
12870,94,100,24964,229622,275080
12880,94,100,30189,229698,275221
12890,94,100,35555,229744,275291
12900,94,100,40897,229696,275343
12910,94,100,46004,229714,275343
12920,94,100,50624,229729,275374
12930,94,100,54586,229737,275417
12940,94,100,57847,229817,275538
12950,94,100,60241,229879,275673
12960,94,100,61807,229989,276003
12970,94,100,62258,230077,276330
12980,94,100,62056,230193,276623
12990,94,100,61412,230248,276853
13000,94,100,60164,230302,277013
13010,94,100,58355,230326,277040
13020,94,100,56103,230348,277004
13030,94,100,53530,230358,276884
13040,94,100,50797,230282,276871
13050,94,100,47981,230269,276800
13060,94,100,45203,230276,276832
13070,94,100,42582,230325,276909
13080,94,100,40241,230353,277020
13090,94,100,38178,230434,277155
13100,94,100,36435,230457,277341
13110,94,100,35053,230527,277526
13120,94,100,33953,230604,277696
13130,94,100,33136,230618,277900
13140,94,100,32480,230731,278073
13150,94,100,31985,230776,278291
13160,94,100,31489,230866,278447
13170,94,100,31032,230897,278588
13180,94,100,30450,230957,278713
13190,94,100,29783,231006,278854
13200,94,100,28947,231071,279040
13210,94,100,27943,231075,279041
13220,94,100,26810,231160,279207
13230,94,100,25549,231135,279213
13240,94,100,24160,231199,279327
13250,94,100,22643,231212,279404
13260,94,100,21123,231242,279468
13270,94,100,19600,231245,279524
13280,94,100,18117,231301,279620
13290,94,100,16717,231335,279697
13300,94,100,15400,231384,279812
13310,94,100,14166,231437,279941
13320,94,100,13101,231467,280031
13330,94,100,12204,231537,280203
13340,94,100,11391,231591,280322
13350,94,100,10663,231605,280453
13360,94,100,10020,231679,280590
13370,94,100,9419,231719,280725
13380,94,100,8861,231732,280755
13390,94,100,8303,231756,280746
13400,94,100,7788,231742,280595
13410,94,100,7190,231582,280179
13420,94,100,6592,231268,279430
13430,94,100,6121,230955,278550
13440,94,100,5862,230557,277497
13450,94,100,5900,230203,276577
13460,94,100,6402,229955,275844
13470,94,100,7538,229797,275430
13480,94,100,9434,229693,275190
13490,94,100,12175,229650,275099
13500,94,100,15721,229710,275207
13510,94,100,19990,229707,275332
13520,94,100,24861,229801,275460
13530,94,100,30170,229885,275540
13540,94,100,35625,229912,275685
13550,94,100,41013,229923,275689
13560,94,100,46155,229921,275702
13570,94,100,50790,229918,275720
13580,94,100,54784,229957,275801
13590,94,100,58048,230008,275978
13600,94,100,60494,230113,276137
13610,94,100,62081,230172,276435
13620,94,100,62258,230267,276760
13630,94,100,62216,230377,277041
13640,94,100,61461,230455,277303
13650,94,100,60078,230482,277351
13660,94,100,58151,230529,277387
13670,94,100,55807,230542,277395
13680,94,100,53128,230481,277268
13690,94,100,50238,230451,277197
13700,94,100,47305,230459,277184
13710,94,100,44453,230484,277232
13720,94,100,41765,230478,277273
13730,94,100,39283,230537,277447
13740,94,100,37132,230578,277568
13750,94,100,35357,230662,277724
13760,94,100,33915,230710,277939
13770,94,100,32810,230781,278108
13780,94,100,31956,230825,278296
13790,94,100,31270,230898,278461
13800,94,100,30710,231005,278657
13810,94,100,30234,231039,278845
13820,94,100,29756,231066,278982
13830,94,100,29190,231140,279092
13840,94,100,28537,231141,279232
13850,94,100,27751,231231,279347
13860,94,100,26747,231303,279492
13870,94,100,25567,231343,279539
13880,94,100,24254,231323,279683
13890,94,100,22807,231382,279761
13900,94,100,21270,231376,279783
13910,94,100,19688,231442,279909
13920,94,100,18103,231489,279925
13930,94,100,16604,231499,280024
13940,94,100,15148,231524,280083
13950,94,100,13823,231612,280223
13960,94,100,12585,231653,280291
13970,94,100,11478,231653,280372
13980,94,100,10503,231685,280500
13990,94,100,9660,231718,280644
14000,94,100,8862,231776,280772
14010,94,100,8239,231817,280907
14020,94,100,7661,231914,280993
14030,94,100,7127,231935,281106
14040,94,100,6638,231949,281090
14050,94,100,6106,231903,280955
14060,94,100,5662,231678,280477
14070,94,100,5219,231419,279705
14080,94,100,4865,231071,278751
14090,94,100,4687,230681,277680
14100,94,100,4860,230277,276726
14110,94,100,5515,230010,275962
14120,94,100,6828,229808,275469
14130,94,100,8975,229754,275262
14140,94,100,11910,229724,275215
14150,94,100,15769,229804,275314
14160,94,100,20424,229828,275451
14170,94,100,25704,229913,275616
14180,94,100,31440,229938,275658
14190,94,100,37374,229974,275763
14200,94,100,43237,230029,275814
14210,94,100,48754,230030,275811
14220,94,100,53742,229976,275773
14230,94,100,58061,230019,275831
14240,94,100,61532,230062,275948
14250,94,100,62258,230110,276095
14260,94,100,62258,230148,276295
14270,94,100,62258,230259,276608
14280,94,100,62258,230351,276887
14290,94,100,61681,230481,277206
14300,94,100,60529,230517,277321
14310,94,100,58879,230590,277368
14320,94,100,56884,230535,277325
14330,94,100,54545,230521,277268
14340,94,100,52052,230480,277198
14350,94,100,49482,230447,277154
14360,94,100,46910,230484,277183
14370,94,100,44489,230534,277292
14380,94,100,42296,230562,277337
14390,94,100,40370,230616,277529
14400,94,100,38750,230669,277675
14410,94,100,37359,230715,277812
14420,94,100,36315,230780,277967
14430,94,100,35462,230830,278163
14440,94,100,34841,230919,278374
14450,94,100,34296,230971,278516
14460,94,100,33827,231016,278659
14470,94,100,33357,231086,278847
14480,94,100,32846,231146,278973
14490,94,100,32253,231217,279121
14500,94,100,31500,231216,279202
14510,94,100,30586,231265,279260
14520,94,100,29549,231307,279364
14530,94,100,28390,231378,279419
14540,94,100,27147,231349,279534
14550,94,100,25781,231414,279565
14560,94,100,24412,231430,279656
14570,94,100,23039,231488,279757
14580,94,100,21664,231496,279821
14590,94,100,20367,231580,279935
14600,94,100,19149,231578,279988
14610,94,100,18049,231620,280133
14620,94,100,17070,231676,280249
14630,94,100,16170,231745,280388
14640,94,100,15390,231808,280528
14650,94,100,14691,231822,280627
14660,94,100,14032,231853,280655
14670,94,100,13372,231928,280787
14680,94,100,12834,231908,280763
14690,94,100,12256,231850,280545
14700,94,100,11718,231656,280104
14710,94,100,11180,231352,279353
14720,94,100,10805,230966,278321
14730,94,100,10591,230616,277301
14740,94,100,10783,230234,276385
14750,93,100,11421,230026,275722
14760,93,100,12708,229849,275274
14770,93,100,14725,229778,275094
14780,93,100,17515,229801,275143
14790,93,100,21081,229838,275239
14800,93,100,25305,229898,275359
14810,93,100,30112,229919,275489
14820,93,100,35263,229953,275607
14830,93,100,40554,230015,275644
14840,93,100,45734,230017,275657
14850,93,100,50551,230005,275651
